esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\OSC-ALKS-scenarios\Scenarios/./ALKS_Scenario_4.4_2_CutInUnavoidableCollision_TEMPLATE.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
185, 4.625000, Ego, 0, 16.666667, 0.000000, 0.326614, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 82.083335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.083335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.312133, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 121.944444, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 121.944444, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
186, 4.650000, Ego, 0, 16.666667, 0.000000, 1.517090, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 82.500002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.500002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.105784, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 122.222222, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 122.222222, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
187, 4.675000, Ego, 0, 16.666667, 0.000000, 2.707566, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 82.916668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 82.916668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.899435, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 122.500000, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 122.500000, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
188, 4.700000, Ego, 0, 16.666667, 0.000000, 3.898043, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 83.333335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 83.333335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.693086, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 122.777778, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 122.777778, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
189, 4.725000, Ego, 0, 16.666667, 0.000000, 5.088519, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 83.750002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 83.750002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.486736, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 123.055555, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 123.055555, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
190, 4.750000, Ego, 0, 16.666667, 0.000000, 6.278995, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 84.166668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 84.166668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 6.280387, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 123.333333, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 123.333333, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
191, 4.775000, Ego, 0, 16.666667, 0.000000, 1.186286, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 84.583335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 84.583335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.790853, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 123.611111, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 123.611111, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
192, 4.800000, Ego, 0, 16.666667, 0.000000, 2.376762, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 85.000002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 85.000002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.584503, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 123.888889, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 123.888889, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
193, 4.825000, Ego, 0, 16.666667, 0.000000, 3.567238, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 85.416668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 85.416668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.378154, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 124.166667, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 124.166667, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
194, 4.850000, Ego, 0, 16.666667, 0.000000, 4.757715, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 85.833335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 85.833335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.171805, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 124.444444, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 124.444444, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
195, 4.875000, Ego, 0, 16.666667, 0.000000, 5.948191, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 86.250002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 86.250002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.965456, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 124.722222, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 124.722222, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
196, 4.900000, Ego, 0, 16.666667, 0.000000, 0.855482, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 86.666668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 86.666668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.759107, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 125.000000, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 125.000000, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
197, 4.925000, Ego, 0, 16.666667, 0.000000, 2.045958, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 87.083335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 87.083335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.552757, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 125.277778, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 125.277778, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
198, 4.950000, Ego, 0, 16.666667, 0.000000, 3.236434, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 87.500002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 87.500002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.063223, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 125.555555, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 125.555555, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
199, 4.975000, Ego, 0, 16.666667, 0.000000, 4.426910, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 87.916668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 87.916668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.856874, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 125.833333, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 125.833333, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
200, 5.000000, Ego, 0, 16.666667, 0.000000, 5.617386, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 88.333335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 88.333335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.650524, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 126.111111, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 126.111111, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
201, 5.025000, Ego, 0, 16.666667, 0.000000, 0.524677, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 88.750002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 88.750002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.444175, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 126.388889, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 126.388889, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
202, 5.050000, Ego, 0, 16.666667, 0.000000, 1.715154, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 89.166668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 89.166668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.237826, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 126.666667, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 126.666667, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
203, 5.075000, Ego, 0, 16.666667, 0.000000, 2.905630, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 89.583335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 89.583335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.031477, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 126.944444, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 126.944444, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
204, 5.100000, Ego, 0, 16.666667, 0.000000, 4.096106, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 90.000002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 90.000002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.825128, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 127.222222, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 127.222222, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
205, 5.125000, Ego, 0, 16.666667, 0.000000, 5.286582, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 90.416668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 90.416668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.618778, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 127.500000, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 127.500000, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
206, 5.150000, Ego, 0, 16.666667, 0.000000, 0.193873, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 90.833335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 90.833335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.129244, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 127.777778, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 127.777778, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
207, 5.175000, Ego, 0, 16.666667, 0.000000, 1.384349, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 91.250002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 91.250002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.922895, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 128.055555, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 128.055555, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
208, 5.200000, Ego, 0, 16.666667, 0.000000, 2.574826, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 91.666668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 91.666668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.716545, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 128.333333, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 128.333333, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
209, 5.225000, Ego, 0, 16.666667, 0.000000, 3.765302, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 92.083335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 92.083335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.510196, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 128.611111, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 128.611111, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
210, 5.250000, Ego, 0, 16.666667, 0.000000, 4.955778, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 92.500002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 92.500002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.303847, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 128.888889, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 128.888889, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
211, 5.275000, Ego, 0, 16.666667, 0.000000, 6.146254, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 92.916668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 92.916668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.097498, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 129.166667, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 129.166667, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
212, 5.300000, Ego, 0, 16.666667, 0.000000, 1.053545, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 93.333335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 93.333335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.891149, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 129.444444, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 129.444444, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
213, 5.325000, Ego, 0, 16.666667, 0.000000, 2.244021, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 93.750002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 93.750002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.684799, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 129.722222, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 129.722222, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
214, 5.350000, Ego, 0, 16.666667, 0.000000, 3.434498, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 94.166668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 94.166668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.195265, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 130.000000, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 130.000000, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
215, 5.375000, Ego, 0, 16.666667, 0.000000, 4.624974, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 94.583335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 94.583335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.988916, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 130.277778, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 130.277778, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
216, 5.400000, Ego, 0, 16.666667, 0.000000, 5.815450, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 95.000002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 95.000002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.782566, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 130.555555, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 130.555555, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
217, 5.425000, Ego, 0, 16.666667, 0.000000, 0.722741, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 95.416668, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 95.416668, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.576217, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 130.833333, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 130.833333, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
218, 5.450000, Ego, 0, 16.666667, 0.000000, 1.913217, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 95.833335, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 95.833335, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.369868, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 131.111111, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 131.111111, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
219, 5.475000, Ego, 0, 16.666667, 0.000000, 3.103693, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 96.250002, -8.000000, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 96.250002, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.163519, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 131.388889, -11.500000, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 131.388889, -11.500000, -5, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
